year,month,day,title,links,year_gregorian,month_gregorian,day_gregorian,event_link,event_link_english,title_english,سیاست,اجتماعی,حوادث طبیعی,هنر,علم,ایران,ورزشی
1397,12,13,حادثه ۱۳ اسفند فروند بالگرد بل ۲۱۴ آجا,"[{'text': 'اسفند', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%81%D9%86%D8%AF'}, {'text': '۳ اسفند', 'url': 'https://fa.wikipedia.org/wiki/%DB%B3_%D8%A7%D8%B3%D9%81%D9%86%D8%AF'}]",2019,3,4,https://fa.wikipedia.org/wiki/%DB%B3_%D8%A7%D8%B3%D9%81%D9%86%D8%AF,<No English page found>,March 6th Bell Helicopter,0.8190501928329468,0.8144939541816711,0.8120540380477905,0.8097875714302063,0.8089700937271118,0.7908094525337219,0.7897928357124329
1397,12,16,انتخاب سید ابراهیم رئیسی به ریاست قوه قضائیه توسط سید علی خامنه‌ای.,"[{'text': 'سید ابراهیم رئیسی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D8%B1%D8%A6%DB%8C%D8%B3%DB%8C'}, {'text': 'سید علی خامنه\u200cای', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D9%84%DB%8C_%D8%AE%D8%A7%D9%85%D9%86%D9%87%E2%80%8C%D8%A7%DB%8C'}]",2019,3,7,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D8%B1%D8%A6%DB%8C%D8%B3%DB%8C,https://en.wikipedia.org/wiki/Ebrahim_Raisi,Ebrahim Raisi,0.822078287601471,0.8179739117622375,0.8157023787498474,0.7750550508499146,0.6720542907714844,0.515649676322937,0.5081310272216797
1397,12,18,اعطای نشان ذوالفقار به قاسم سلیمانی فرمانده نیروی قدس سپاه پاسداران انقلاب اسلامی توسط سید علی خامنه‌ای.,"[{'text': 'سید علی خامنه\u200cای', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D9%84%DB%8C_%D8%AE%D8%A7%D9%85%D9%86%D9%87%E2%80%8C%D8%A7%DB%8C'}, {'text': 'قاسم سلیمانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D8%B3%D9%85_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C'}, {'text': 'نشان ذوالفقار', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%B4%D8%A7%D9%86_%D8%B0%D9%88%D8%A7%D9%84%D9%81%D9%82%D8%A7%D8%B1'}, {'text': 'نیروی قدس سپاه پاسداران انقلاب اسلامی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%DB%8C%D8%B1%D9%88%DB%8C_%D9%82%D8%AF%D8%B3_%D8%B3%D9%BE%D8%A7%D9%87_%D9%BE%D8%A7%D8%B3%D8%AF%D8%A7%D8%B1%D8%A7%D9%86_%D8%A7%D9%86%D9%82%D9%84%D8%A7%D8%A8_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C'}]",2019,3,9,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D9%84%DB%8C_%D8%AE%D8%A7%D9%85%D9%86%D9%87%E2%80%8C%D8%A7%DB%8C,https://en.wikipedia.org/wiki/Ali_Khamenei,Ali Khamenei,0.8410739302635193,0.8389591574668884,0.8360006213188171,0.8359000086784363,0.8345014452934265,0.8328946828842163,0.8322638273239136
1397,12,27,سیل در استان‌های گلستان و مازندران.,[],2019,3,18,,,Flood in Golestan and Mazandaran Provinces.,0.8176270723342896,0.8173505067825317,0.8158791661262512,0.813736081123352,0.8094815015792847,0.8046866655349731,0.5396409630775452
1398,1,0,برگزاری مسابقات مقدماتی جام ملت‌های اروپا ۲۰۲۰,"[{'text': 'جام ملت\u200cهای اروپا ۲۰۲۰', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85_%D9%85%D9%84%D8%AA%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%A7%D8%B1%D9%88%D9%BE%D8%A7_%DB%B2%DB%B0%DB%B2%DB%B0'}, {'text': '۲۰۲۰', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2%DB%B0%DB%B2%DB%B0'}]",2019,3,21,https://fa.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85_%D9%85%D9%84%D8%AA%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%A7%D8%B1%D9%88%D9%BE%D8%A7_%DB%B2%DB%B0%DB%B2%DB%B0,https://en.wikipedia.org/wiki/UEFA_Euro_2020,UEFA Euro 2020,0.8159195780754089,0.8153764605522156,0.8126396536827087,0.8122076392173767,0.8078050017356873,0.8051077723503113,0.5491023063659668
1398,1,0,برگزاری مسابقات مقدماتی فوتبال المپیک ۲۰۲۰,"[{'text': '۲۰۲۰', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2%DB%B0%DB%B2%DB%B0'}]",2019,3,21,,,Olympic Football Championships,0.8096536993980408,0.8065769076347351,0.805088460445404,0.8049678206443787,0.8042842745780945,0.792924702167511,0.6476337313652039
1398,1,1,سیل ۱۳۹۸ شمال ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'سیل ۱۳۹۸ شمال ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%84_%DB%B1%DB%B3%DB%B9%DB%B8_%D8%B4%D9%85%D8%A7%D9%84_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",2019,3,21,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%84_%DB%B1%DB%B3%DB%B9%DB%B8_%D8%B4%D9%85%D8%A7%D9%84_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,<No English page found>,Flood; northern Iran,0.8045220971107483,0.802040696144104,0.7963444590568542,0.7877408862113953,0.7731219530105591,0.7587858438491821,0.4754207730293274
1398,1,5,سیل ۱۳۹۸ شیراز,"[{'text': 'سیل ۱۳۹۸ شیراز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%84_%DB%B1%DB%B3%DB%B9%DB%B8_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2'}]",2019,3,25,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%84_%DB%B1%DB%B3%DB%B9%DB%B8_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2,<No English page found>,Flood; Shiraz,0.7985684275627136,0.7885921001434326,0.7787200808525085,0.677541196346283,0.5720923542976379,0.49440282583236694,0.4572621285915375
1398,1,5,سیل ۱۳۹۸ خرم آباد,[],2019,3,25,,,Flood; Khorramabad,0.8249098062515259,0.8153506517410278,0.8129320740699768,0.804146945476532,0.7726221084594727,0.7641552686691284,0.5067277550697327
1398,1,11,موج دوم سیل جنوب و غرب ایران,[],2019,3,31,,,Second wave of southern and west of Iran,0.7834278345108032,0.7816464900970459,0.78077632188797,0.7761340141296387,0.7750361561775208,0.7693385481834412,0.6292287707328796
1398,1,11,آغاز موج دوم سیل لرستان,[],2019,3,31,,,The beginning of the second wave of Lorestan flood,0.804358959197998,0.8037888407707214,0.803723931312561,0.7972486615180969,0.791113555431366,0.7848715782165527,0.7745898365974426
1398,1,11,تظاهرات ۲۰۱۹ هنگ کنگ,"[{'text': 'تظاهرات ۲۰۱۹ هنگ کنگ', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B9%D8%AA%D8%B1%D8%A7%D8%B6%D8%A7%D8%AA_%DB%B2%DB%B0%DB%B1%DB%B9%E2%80%93%DB%B2%DB%B0%DB%B2%DB%B0_%D9%87%D9%86%DA%AF_%DA%A9%D9%86%DA%AF'}, {'text': '۲۰۱۹', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2%DB%B0%DB%B1%DB%B9'}]",2019,3,31,https://fa.wikipedia.org/wiki/%D8%A7%D8%B9%D8%AA%D8%B1%D8%A7%D8%B6%D8%A7%D8%AA_%DB%B2%DB%B0%DB%B1%DB%B9%E2%80%93%DB%B2%DB%B0%DB%B2%DB%B0_%D9%87%D9%86%DA%AF_%DA%A9%D9%86%DA%AF,https://en.wikipedia.org/wiki/2019%E2%80%932020_Hong_Kong_protests,<No English name found>,0.820568859577179,0.811008870601654,0.8106008768081665,0.8094573616981506,0.8092237114906311,0.8082757592201233,0.7970002889633179
1398,1,19,قرار گرفتن سپاه پاسداران در فهرست گروه‌های تروریستی از سوی دولت آمریکا,"[{'text': 'قرار گرفتن سپاه پاسداران در فهرست گروه\u200cهای تروریستی از سوی دولت آمریکا', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D8%B1%D9%88%D8%B1%DB%8C%D8%B3%D8%AA%DB%8C_%D8%AE%D9%88%D8%A7%D9%86%D8%AF%D9%86_%D8%B3%D9%BE%D8%A7%D9%87_%D9%BE%D8%A7%D8%B3%D8%AF%D8%A7%D8%B1%D8%A7%D9%86'}]",2019,4,8,https://fa.wikipedia.org/wiki/%D8%AA%D8%B1%D9%88%D8%B1%DB%8C%D8%B3%D8%AA%DB%8C_%D8%AE%D9%88%D8%A7%D9%86%D8%AF%D9%86_%D8%B3%D9%BE%D8%A7%D9%87_%D9%BE%D8%A7%D8%B3%D8%AF%D8%A7%D8%B1%D8%A7%D9%86,<No English page found>,The US Government's List of Revolutionary Guards Corps,0.8202367424964905,0.8133677840232849,0.8110888600349426,0.8083124160766602,0.8025436401367188,0.7936229705810547,0.7282211184501648
1398,1,19,دولت ایران در اقدامی متقابل ستاد فرماندهی مرکزی ایالات متحده موسوم به سنتکام را در فهرست گروه‌های تروریستی خود قرار داد.,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'ستاد فرماندهی مرکزی ایالات متحده', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%85%D8%A7%D9%86%D8%AF%D9%87%DB%8C_%D9%85%D8%B1%DA%A9%D8%B2%DB%8C_%D8%A7%DB%8C%D8%A7%D9%84%D8%A7%D8%AA_%D9%85%D8%AA%D8%AD%D8%AF%D9%87_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7'}]",2019,4,8,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%85%D8%A7%D9%86%D8%AF%D9%87%DB%8C_%D9%85%D8%B1%DA%A9%D8%B2%DB%8C_%D8%A7%DB%8C%D8%A7%D9%84%D8%A7%D8%AA_%D9%85%D8%AA%D8%AD%D8%AF%D9%87_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7,https://en.wikipedia.org/wiki/United_States_Central_Command,United States Central Command,0.8196650147438049,0.813075065612793,0.8095726370811462,0.8095278143882751,0.8059555292129517,0.7968510985374451,0.7620831727981567
1398,2,7,کشته شدن طلبه همدانی,"[{'text': 'کشته شدن طلبه همدانی', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%B4%D8%AA%D9%87_%D8%B4%D8%AF%D9%86_%D8%B7%D9%84%D8%A8%D9%87_%D9%87%D9%85%D8%AF%D8%A7%D9%86%DB%8C'}]",2019,4,27,https://fa.wikipedia.org/wiki/%DA%A9%D8%B4%D8%AA%D9%87_%D8%B4%D8%AF%D9%86_%D8%B7%D9%84%D8%A8%D9%87_%D9%87%D9%85%D8%AF%D8%A7%D9%86%DB%8C,<No English page found>,Killing Hamedani,0.8185212016105652,0.812961995601654,0.8063578605651855,0.8043055534362793,0.8024327754974365,0.8014766573905945,0.7941736578941345
1398,2,22,حمله به کشتیهای امارات در بندر فجیره,"[{'text': 'امارات', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D8%A7%D8%B1%D8%A7%D8%AA_%D9%85%D8%AA%D8%AD%D8%AF%D9%87_%D8%B9%D8%B1%D8%A8%DB%8C'}, {'text': 'فجیره', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%AC%DB%8C%D8%B1%D9%87'}]",2019,5,12,,,Attack on UAE ships in the port of Fujira,0.8305190205574036,0.8274990320205688,0.8274319171905518,0.8272848725318909,0.8249341249465942,0.8220094442367554,0.8149746656417847
1398,3,0,برگزاری کوپا آمریکا ۲۰۱۹ به میزبانی برزیل که با قهرمانی این کشور و نایب قهرمانی پرو پایان یافت.,"[{'text': 'برزیل', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%B1%D8%B2%DB%8C%D9%84'}, {'text': 'پرو', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88'}, {'text': 'کوپا آمریکا ۲۰۱۹', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D9%88%D9%BE%D8%A7_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7_%DB%B2%DB%B0%DB%B1%DB%B9'}, {'text': '۲۰۱۹', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2%DB%B0%DB%B1%DB%B9'}]",2019,5,22,https://fa.wikipedia.org/wiki/%DA%A9%D9%88%D9%BE%D8%A7_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7_%DB%B2%DB%B0%DB%B1%DB%B9,https://en.wikipedia.org/wiki/2019_Copa_Am%C3%A9rica,<No English name found>,0.8134235143661499,0.8090935945510864,0.8045741319656372,0.7993742823600769,0.7976096868515015,0.7948415875434875,0.472427099943161
1398,3,7,سید عبدالرحیم موسوی به دستور سید علی خامنه‌ای به‌عنوان فرمانده قرارگاه پدافند هوایی خاتم‌الانبیا انتخاب شد,"[{'text': 'قرارگاه پدافند هوایی خاتم\u200cالانبیا', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%B1%D8%A7%D8%B1%DA%AF%D8%A7%D9%87_%D9%BE%D8%AF%D8%A7%D9%81%D9%86%D8%AF_%D9%87%D9%88%D8%A7%DB%8C%DB%8C_%D8%AE%D8%A7%D8%AA%D9%85%E2%80%8C%D8%A7%D9%84%D8%A7%D9%86%D8%A8%DB%8C%D8%A7'}]",2019,5,28,https://fa.wikipedia.org/wiki/%D9%82%D8%B1%D8%A7%D8%B1%DA%AF%D8%A7%D9%87_%D9%BE%D8%AF%D8%A7%D9%81%D9%86%D8%AF_%D9%87%D9%88%D8%A7%DB%8C%DB%8C_%D8%AE%D8%A7%D8%AA%D9%85%E2%80%8C%D8%A7%D9%84%D8%A7%D9%86%D8%A8%DB%8C%D8%A7,<No English page found>,Seyyed Abdul Rahim Mousavi was appointed commander of Khatam Al -Anbia Air Defense Base by order,0.8303586840629578,0.8268457055091858,0.8208810687065125,0.8197194933891296,0.8167309761047363,0.8150284886360168,0.8142147064208984
1398,3,16,جنجال پوشش مسافر اسنپ,"[{'text': 'اسنپ', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%86%D9%BE'}]",2019,6,6,,,Snap passenger cover controversy,0.7917622327804565,0.7915332913398743,0.791476845741272,0.7832321524620056,0.7814533114433289,0.7702471017837524,0.6840755343437195
1398,3,17,جام جهانی فوتبال زنان ۲۰۱۹ به میزبانی فرانسه برگزار شد که با قهرمانی ایالات متحده آمریکا و نایب قهرمانی هلند به پایان رسید.,"[{'text': 'ایالات متحده آمریکا', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%A7%D9%84%D8%A7%D8%AA_%D9%85%D8%AA%D8%AD%D8%AF%D9%87_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7'}, {'text': 'جام جهانی فوتبال زنان ۲۰۱۹', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85_%D8%AC%D9%87%D8%A7%D9%86%DB%8C_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%B2%D9%86%D8%A7%D9%86_%DB%B2%DB%B0%DB%B1%DB%B9'}, {'text': 'فرانسه', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%A7%D9%86%D8%B3%D9%87'}, {'text': 'هلند', 'url': 'https://fa.wikipedia.org/wiki/%D9%87%D9%84%D9%86%D8%AF'}, {'text': '۲۰۱۹', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2%DB%B0%DB%B1%DB%B9'}]",2019,6,7,https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%A7%D9%84%D8%A7%D8%AA_%D9%85%D8%AA%D8%AD%D8%AF%D9%87_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7,https://en.wikipedia.org/wiki/United_States,United States,0.8243927955627441,0.8228390216827393,0.816158652305603,0.815475344657898,0.8133142590522766,0.8078382611274719,0.6165350079536438
1398,3,20,اعتراضات ۲۰ خرداد سپرده‌گذاران مؤسسه اعتباری کاسپین,"[{'text': 'خرداد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': 'مؤسسه اعتباری کاسپین', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%A4%D8%B3%D8%B3%D9%87_%D8%A7%D8%B9%D8%AA%D8%A8%D8%A7%D8%B1%DB%8C_%DA%A9%D8%A7%D8%B3%D9%BE%DB%8C%D9%86'}]",2019,6,10,https://fa.wikipedia.org/wiki/%D9%85%D8%A4%D8%B3%D8%B3%D9%87_%D8%A7%D8%B9%D8%AA%D8%A8%D8%A7%D8%B1%DB%8C_%DA%A9%D8%A7%D8%B3%D9%BE%DB%8C%D9%86,<No English page found>,Caspian Credit Institute Depositors June 6,0.8175255060195923,0.8058899641036987,0.804868757724762,0.7992241978645325,0.7985236048698425,0.791527509689331,0.7898668050765991
1398,3,22,انتشار بیانیه ۱۴ فعال سیاسی,"[{'text': 'بیانیه ۱۴ فعال سیاسی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%DB%8C%D8%A7%D9%86%DB%8C%D9%87_%DB%B1%DB%B4_%D9%81%D8%B9%D8%A7%D9%84_%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C'}]",2019,6,12,https://fa.wikipedia.org/wiki/%D8%A8%DB%8C%D8%A7%D9%86%DB%8C%D9%87_%DB%B1%DB%B4_%D9%81%D8%B9%D8%A7%D9%84_%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C,https://en.wikipedia.org/wiki/Statement_of_14_Political_Activists,Statement of 14 Political Activists,0.7952414155006409,0.7901090979576111,0.7880585789680481,0.6791395545005798,0.5896945595741272,0.5896469354629517,0.4723701477050781
1398,3,30,سرنگونی پهپاد آمریکایی توسط ایران,"[{'text': 'سرنگونی پهپاد آمریکایی توسط ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D9%86%DA%AF%D9%88%D9%86%DB%8C_%D9%BE%D9%87%D9%BE%D8%A7%D8%AF_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7%DB%8C%DB%8C_%D8%AA%D9%88%D8%B3%D8%B7_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",2019,6,20,https://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D9%86%DA%AF%D9%88%D9%86%DB%8C_%D9%BE%D9%87%D9%BE%D8%A7%D8%AF_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7%DB%8C%DB%8C_%D8%AA%D9%88%D8%B3%D8%B7_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/2019_Iranian_shoot-down_of_American_drone,2019 Iranian shoot-down of American drone,0.8451451659202576,0.844956636428833,0.8394668698310852,0.837658166885376,0.8327432870864868,0.8270615339279175,0.8266173601150513
1398,3,30,سرنگونی پهباد آمریکایی توسط ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",2019,6,20,,,Iran's overthrow by Iran,0.8253048062324524,0.8205472230911255,0.8087905049324036,0.7947845458984375,0.7649556398391724,0.7434167265892029,0.6471541523933411
1398,4,1,جام ملت‌های آفریقا ۲۰۱۹ که به میزبانی کشور مصر برگزار شد و الجزایر قهرمان و سنگال نایب قهرمان شدند.,"[{'text': 'الجزایر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%DB%8C%D8%B1'}, {'text': 'جام ملت\u200cهای آفریقا ۲۰۱۹', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85_%D9%85%D9%84%D8%AA%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%A2%D9%81%D8%B1%DB%8C%D9%82%D8%A7_%DB%B2%DB%B0%DB%B1%DB%B9'}, {'text': 'سنگال', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%86%DA%AF%D8%A7%D9%84'}, {'text': 'مصر', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B1'}, {'text': '۲۰۱۹', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2%DB%B0%DB%B1%DB%B9'}]",2019,6,22,https://fa.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85_%D9%85%D9%84%D8%AA%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%A2%D9%81%D8%B1%DB%8C%D9%82%D8%A7_%DB%B2%DB%B0%DB%B1%DB%B9,https://en.wikipedia.org/wiki/2019_Africa_Cup_of_Nations,2019 Africa Cup of Nations,0.8252691030502319,0.8248988389968872,0.8245398998260498,0.8245009183883667,0.8173488974571228,0.8137651085853577,0.5604459643363953
1398,5,13,حادثه ۱۳ مرداد فروند جنگنده-بمب‌افکن مک‌دانل داگلاس اف-۴ فانتوم ۲ نهاجا,"[{'text': 'مرداد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۳ مرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B3_%D9%85%D8%B1%D8%AF%D8%A7%D8%AF'}]",2019,8,4,https://fa.wikipedia.org/wiki/%DB%B3_%D9%85%D8%B1%D8%AF%D8%A7%D8%AF,<No English page found>,August 6th incident by McDagdan Douglas F-1 Fantom,0.8262348175048828,0.8246077299118042,0.8239023089408875,0.8236254453659058,0.8135280609130859,0.8102201223373413,0.7889257073402405
1398,5,14,زمین‌لرزه گچساران.,[],2019,8,5,,,Gachsaran earthquake.,0.8118976950645447,0.8089840412139893,0.8071141242980957,0.803780198097229,0.8036965727806091,0.8026760220527649,0.7998159527778625
1398,5,24,حادثه ۲۴ مرداد فروند هواپیمای آموزشی,"[{'text': 'مرداد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۴ مرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B4_%D9%85%D8%B1%D8%AF%D8%A7%D8%AF'}]",2019,8,15,https://fa.wikipedia.org/wiki/%DB%B4_%D9%85%D8%B1%D8%AF%D8%A7%D8%AF,<No English page found>,August 6 incident of training aircraft,0.8213223218917847,0.8177780508995056,0.8176859021186829,0.812818706035614,0.810582160949707,0.8014363646507263,0.7846471071243286
1398,6,1,آغاز لیگ برتر فوتبال ایران ۹۹–۱۳۹۸,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'لیگ برتر فوتبال ایران ۹۹–۱۳۹۸', 'url': 'https://fa.wikipedia.org/wiki/%D9%84%DB%8C%DA%AF_%D8%A8%D8%B1%D8%AA%D8%B1_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%DB%B9%DB%B9%E2%80%93%DB%B1%DB%B3%DB%B9%DB%B8'}]",2019,8,23,https://fa.wikipedia.org/wiki/%D9%84%DB%8C%DA%AF_%D8%A8%D8%B1%D8%AA%D8%B1_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%DB%B9%DB%B9%E2%80%93%DB%B1%DB%B3%DB%B9%DB%B8,https://en.wikipedia.org/wiki/2019%E2%80%9320_Persian_Gulf_Pro_League,<No English name found>,0.8283281326293945,0.8217273354530334,0.8214986324310303,0.8109827041625977,0.8100860714912415,0.7766085863113403,0.48978954553604126
1398,6,1,آغاز جام حذفی فوتبال ایران ۹۹–۱۳۹۸,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'جام حذفی فوتبال ایران ۹۹–۱۳۹۸', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85_%D8%AD%D8%B0%D9%81%DB%8C_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%DB%B9%DB%B9%E2%80%93%DB%B1%DB%B3%DB%B9%DB%B8'}]",2019,8,23,https://fa.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85_%D8%AD%D8%B0%D9%81%DB%8C_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%DB%B9%DB%B9%E2%80%93%DB%B1%DB%B3%DB%B9%DB%B8,https://en.wikipedia.org/wiki/2019%E2%80%9320_Hazfi_Cup,<No English name found>,0.8320972919464111,0.8315895199775696,0.8274925947189331,0.8240799903869629,0.8234331607818604,0.8231515288352966,0.4234042465686798
1398,6,19,رقابت ۱۹ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال هنگ کنگ در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ (آسیا) و مرحله مقدماتی جام ملت‌های آسیا ۲۰۲۳,"[{'text': 'شهریور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}, {'text': '۹ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B9_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",2019,9,10,https://fa.wikipedia.org/wiki/%DB%B9_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1,<No English page found>,Iran's national football team with Hong Kong national football team in the World Cup qualifiers (Asia) and the Asian Cup qualifiers,0.7953311800956726,0.7950993776321411,0.7941415309906006,0.79217529296875,0.7917197942733765,0.7825498580932617,0.7818043231964111
1398,6,23,حمله پهبادی به تأسیسات نفتی آرامکو در عربستان توسط جنبش انصارالله یمن,[],2019,9,14,,,Aramco's drone attack in Saudi Arabia by the Yemeni Ansarullah movement,0.8351405262947083,0.8351305723190308,0.8348981738090515,0.8346991539001465,0.8318159580230713,0.8308855295181274,0.8216078877449036
